word,ipa,index,clusterID
bend,ˈb ɛ n d,5095,527
fold,ˈf o ʊ ɫ d,5096,527
fashioned,ˈf æ ʃ ə n d,5097,527
tipped,ˈt ɪ p t,5098,527
shields,ˈʃ i ɫ d z,5099,527
triangle,ˈt ɹ a ɪ ˌæ ŋ ɡ ə ɫ,5100,527
cage,ˈk e ɪ d ʒ,5101,527
dot,ˈd ɑ t,5102,527
rim,ˈɹ ɪ m,5103,527
positioned,p ə ˈz ɪ ʃ ə n d,5104,527
tightly,ˈt a ɪ t ɫ i,5105,527
roller,ˈɹ o ʊ ɫ ɝ,5106,527
ink,ˈɪ ŋ k,5107,527
puck,ˈp ə k,5108,527
americans,"ə ˈm ɛ ɹ ə k ə n z ,",5109,238
foreigners,"ˈf ɑ ɹ ə n ɝ z ,",5110,238
russians,ˈɹ ə ʃ ə n z,5111,238
blacks,ˈb ɫ æ k s,5112,238
germans,ˈd ʒ ɝ m ə n z,5113,238
europeans,ˌj ʊ ɹ ə ˈp i ə n z,5114,238
koreans,"ˈk ɹ i ə n z ,",5115,238
whites,"ˈh w a ɪ t s ,",5116,238
africans,"ˈæ f ɹ ə k ə n z ,",5117,238
australians,ɔ ˈs t ɹ e ɪ ɫ j ə n z,5118,238
poles,ˈp o ʊ ɫ z,5119,238
canadians,k ə ˈn e ɪ d i ə n z,5120,238
considered,k ə n ˈs ɪ d ɝ d,5121,938
regarded,ɹ ɪ ˈɡ ɑ ɹ d ɪ d,5122,938
viewed,ˈv j u d,5123,938
deemed,ˈd i m d,5124,938
judged,ˈd ʒ ə d ʒ d,5125,938
love,ˈɫ ə v,5126,55
personal,ˈp ɝ s ɪ n ə ɫ,5127,55
experience,ɪ k ˈs p ɪ ɹ i ə n s,5128,55
sense,ˈs ɛ n s,5129,55
true,ˈt ɹ u,5130,55
self,ˈs ɛ ɫ f,5131,55
strength,"ˈs t ɹ ɛ ŋ k θ ,",5132,55
knowledge,"ˈn ɑ ɫ ə d ʒ ,",5133,55
reality,ˌɹ i ˈæ ɫ ə ˌt i,5134,55
vision,ˈv ɪ ʒ ə n,5135,55
desire,d ɪ ˈz a ɪ ɝ,5136,55
beauty,ˈb j u t i,5137,55
symbol,ˈs ɪ m b ə ɫ,5138,55
pride,ˈp ɹ a ɪ d,5139,55
ultimate,ˈə ɫ t ə m ə t,5140,55
collective,k ə ˈɫ ɛ k t ɪ v,5141,55
passion,ˈp æ ʃ ə n,5142,55
humanity,"h j u ˈm æ n ɪ t i ,",5143,55
pure,ˈp j ʊ ɹ,5144,55
absolute,ˈæ b s ə ˌɫ u t,5145,55
inspiration,ˌɪ n s p ɝ ˈe ɪ ʃ ə n,5146,55
sacrifice,ˈs æ k ɹ ə ˌf a ɪ s,5147,55
courage,"ˈk ɝ ə d ʒ ,",5148,55
glory,ˈɡ ɫ ɔ ɹ i,5149,55
wisdom,ˈw ɪ z d ə m,5150,55
genuine,"ˈd ʒ ɛ n ˈj u ˌw a ɪ n ,",5151,55
skill,ˈs k ɪ ɫ,5152,55
loyalty,ˈɫ ɔ ɪ ə ɫ t i,5153,55
pleasure,ˈp ɫ ɛ ʒ ɝ,5154,55
dignity,ˈd ɪ ɡ n ə t i,5155,55
patience,ˈp e ɪ ʃ ə n s,5156,55
sin,ˈs ɪ n,5157,55
consciousness,ˈk ɑ n ʃ ə s n ə s,5158,55
sake,ˈs e ɪ k,5159,55
insight,ˈɪ n ˌs a ɪ t,5160,55
beings,ˈb i ɪ ŋ z,5161,55
essence,ˈɛ s ə n s,5162,55
sheer,ˈʃ ɪ ɹ,5163,55
qualities,ˈk w ɑ ɫ ə t i z,5164,55
genius,ˈd ʒ i n j ə s,5165,55
happiness,ˈh æ p i n ə s,5166,55
stop,ˈs t ɑ p,5167,427
prevent,"p ɹ i ˈv ɛ n t ,",5168,427
avoid,ə ˈv ɔ ɪ d,5169,427
prevented,"p ɹ i ˈv ɛ n ɪ d ,",5170,427
preventing,"p ɹ i ˈv ɛ n ɪ ŋ ,",5171,427
stopping,ˈs t ɑ p ɪ ŋ,5172,427
avoided,ə ˈv ɔ ɪ d ɪ d,5173,427
blocking,ˈb ɫ ɑ k ɪ ŋ,5174,427
deliberately,"d ɪ ˈɫ ɪ b ɝ ə t ɫ i ,",5175,427
thereby,ˈð ɛ ɹ ˈb a ɪ,5176,427
avoiding,ə ˈv ɔ ɪ d ɪ ŋ,5177,427
unnecessary,ə n ˈn ɛ s ə ˌs ɛ ɹ i,5178,427
charges,"ˈt ʃ ɑ ɹ d ʒ ə z ,",5179,913
charge,ˈt ʃ ɑ ɹ d ʒ,5180,913
charged,ˈt ʃ ɑ ɹ d ʒ d,5181,913
convicted,k ə n ˈv ɪ k t ə d,5182,913
guilty,ˈɡ ɪ ɫ t i,5183,913
sentenced,ˈs ɛ n t ə n s t,5184,913
counts,ˈk a ʊ n t s,5185,913
conspiracy,k ə n ˈs p ɪ ɹ ə s i,5186,913
indicted,ˌɪ n ˈd a ɪ t ɪ d,5187,913
acquitted,ə ˈk w ɪ t ɪ d,5188,913
aid,ˈe ɪ d,5189,26
emergency,"ˈi m ɝ d ʒ ə n s i ,",5190,26
relief,"ɹ i ˈɫ i f ,",5191,26
assistance,ə ˈs ɪ s t ə n s,5192,26
funding,ˈf ə n d ɪ ŋ,5193,26
grant,ˈɡ ɹ æ n t,5194,26
humanitarian,"ˌh j u ˌm æ n ə ˈt ɛ ɹ i ə n ,",5195,26
grants,ˈɡ ɹ æ n t s,5196,26
decided,ˌd ɪ ˈs a ɪ d ɪ d,5197,352
join,ˈd ʒ ɔ ɪ n,5198,352
consider,k ə n ˈs ɪ d ɝ,5199,352
governments,"ˈɡ ə v ɝ m ə n t s ,",5200,352
accept,"æ k ˈs ɛ p t ,",5201,352
push,ˈp ʊ ʃ,5202,352
willing,ˈw ɪ ɫ ɪ ŋ,5203,352
hoped,ˈh o ʊ p t,5204,352
hoping,ˈh o ʊ p ɪ ŋ,5205,352
withdraw,"w ɪ ð ˈd ɹ ɔ ,",5206,352
intention,ˌɪ n ˈt ɛ n t ʃ ə n,5207,352
cooperate,"ˈk w ɑ p ɝ ˌe ɪ t ,",5208,352
promising,ˈp ɹ ɑ m ə s ɪ ŋ,5209,352
oppose,ə ˈp o ʊ z,5210,352
adopt,ə ˈd ɑ p t,5211,352
eager,ˈi ɡ ɝ,5212,352
pressed,ˈp ɹ ɛ s t,5213,352
persuade,p ɝ ˈs w e ɪ d,5214,352
reluctant,"ɹ i ˈɫ ə k t ə n t ,",5215,352
convince,k ə n ˈv ɪ n s,5216,352
reject,"ˈɹ i d ʒ ɛ k t ,",5217,352
abandon,ə ˈb æ n d ə n,5218,352
insist,ˌɪ n ˈs ɪ s t,5219,352
keen,ˈk i n,5220,352
willingness,ˈw ɪ ɫ ɪ ŋ n ə s,5221,352
revive,"ɹ i ˈv a ɪ v ,",5222,352
intends,ˌɪ n ˈt ɛ n d z,5223,352
wanting,"ˈw ɑ n ɪ ŋ ,",5224,352
embrace,"ɛ m ˈb ɹ e ɪ s ,",5225,352
meantime,ˈm i n ˌt a ɪ m,5226,352
aggressively,ə ˈɡ ɹ ɛ s ɪ v ɫ i,5227,352
persuaded,p ɝ ˈs w e ɪ d ɪ d,5228,352
resisted,"ɹ i ˈz ɪ s t ɪ d ,",5229,352
opted,ˈɑ p t ɪ d,5230,352
renew,ɹ ɪ ˈn u,5231,352
propose,p ɹ ə ˈp o ʊ z,5232,352
satisfy,"ˈs æ t ə s ˌf a ɪ ,",5233,352
scrap,ˈs k ɹ æ p,5234,352
lure,ˈɫ ʊ ɹ,5235,352
prompt,ˈp ɹ ɑ m p t,5236,352
endorse,ɛ n ˈd ɔ ɹ s,5237,352
lend,ˈɫ ɛ n d,5238,352
gas,ˈɡ æ s,5239,7
plant,ˈp ɫ æ n t,5240,7
fuel,"ˈf j u ə ɫ ,",5241,7
equipment,ɪ ˈk w ɪ p m ə n t,5242,7
supply,s ə ˈp ɫ a ɪ,5243,7
capacity,"k ə ˈp æ s ə t i ,",5244,7
plants,ˈp ɫ æ n t s,5245,7
engine,"ˈɛ n d ʒ ə n ,",5246,7
materials,m ə ˈt ɪ ɹ i ə ɫ z,5247,7
chemical,"ˈk ɛ m ə k ə ɫ ,",5248,7
tank,ˈt æ ŋ k,5249,7
waste,ˈw e ɪ s t,5250,7
machines,m ə ˈʃ i n z,5251,7
tanks,ˈt æ ŋ k s,5252,7
installed,ˌɪ n ˈs t ɔ ɫ d,5253,7
engines,ˈɛ n d ʒ ə n z,5254,7
engineers,ˈɛ n d ʒ ə ˈn ɪ ɹ z,5255,7
storage,"ˈs t ɔ ɹ ə d ʒ ,",5256,7
pipeline,ˈp a ɪ ˌp ɫ a ɪ n,5257,7
equipped,ɪ ˈk w ɪ p t,5258,7
transmission,"t ɹ æ n s ˈm ɪ ʃ ə n ,",5259,7
gear,ˈɡ ɪ ɹ,5260,7
chemicals,ˈk ɛ m ɪ k ə ɫ z,5261,7
powered,ˈp a ʊ ɝ d,5262,7
battery,ˈb æ t ɝ i,5263,7
acid,ˈæ s ə d,5264,7
heating,ˈh i t ɪ ŋ,5265,7
liquid,"ˈɫ ɪ k w ə d ,",5266,7
mechanical,m ə ˈk æ n ɪ k ə ɫ,5267,7
spare,ˈs p ɛ ɹ,5268,7
diesel,"ˈd i s ə ɫ ,",5269,7
load,ˈɫ o ʊ d,5270,7
manufactured,ˌm æ n j ə ˈf æ k t ʃ ɝ d,5271,7
cement,"s ə ˈm ɛ n t ,",5272,7
supplied,s ə ˈp ɫ a ɪ d,5273,7
drilling,ˈd ɹ ɪ ɫ ɪ ŋ,5274,7
oxygen,"ˈɑ k s ə d ʒ ə n ,",5275,7
mercury,ˈm ɝ k j ɝ i,5276,7
toxic,ˈt ɑ k s ɪ k,5277,7
pump,ˈp ə m p,5278,7
stored,ˈs t ɔ ɹ d,5279,7
cleaning,ˈk ɫ i n ɪ ŋ,5280,7
tube,"ˈt j u b ,",5281,7
pipe,ˈp a ɪ p,5282,7
panels,ˈp æ n ə ɫ z,5283,7
install,ˌɪ n ˈs t ɔ ɫ,5284,7
leak,ˈɫ i k,5285,7
tires,ˈt a ɪ ɝ z,5286,7
refinery,ɹ ɪ ˈf a ɪ n ɝ i,5287,7
ram,ˈɹ æ m,5288,7
manufacture,ˌm æ n j ə ˈf æ k t ʃ ɝ,5289,7
batteries,ˈb æ t ɝ i z,5290,7
fluid,"ˈf ɫ u ə d ,",5291,7
fitted,"ˈf ɪ t ə d ,",5292,7
disposal,d ɪ ˈs p o ʊ z ə ɫ,5293,7
tire,ˈt a ɪ ɝ,5294,7
injection,ˌɪ n ˈd ʒ ɛ k ʃ ə n,5295,7
hydrogen,ˈh a ɪ d ɹ ə d ʒ ə n,5296,7
cooling,ˈk u ɫ ɪ ŋ,5297,7
vacuum,ˈv æ k j u m,5298,7
kit,ˈk ɪ t,5299,7
portable,ˈp ɔ ɹ t ə b ə ɫ,5300,7
prototype,ˈp ɹ o ʊ t ə ˌt a ɪ p,5301,7
quantities,ˈk w ɑ n t ə t i z,5302,7
plug,ˈp ɫ ə ɡ,5303,7
radioactive,ˌɹ e ɪ d i o ʊ ˈæ k t ɪ v,5304,7
mexico,ˈm ɛ k s ə ˌk o ʊ,5305,38
argentina,ˌɑ ɹ d ʒ ə n ˈt i n ə,5306,38
mexican,ˈm ɛ k s ə k ə n,5307,38
colombia,k ə ˈɫ ə m b i ə,5308,38
venezuela,ˌv ɛ n ɪ z ˈw e ɪ ɫ ə,5309,38
chile,ˈt ʃ ɪ ɫ i,5310,38
caribbean,"ˌk ɛ ɹ ɪ ˈb i ə n ,",5311,38
puerto,"ˈp ɔ ɹ t ə ,",5312,38
peru,p ɝ ˈu,5313,38
colombian,k ə ˈɫ ə m b i ə n,5314,38
rico,ˈɹ i k o ʊ,5315,38
ecuador,ˈɛ k w ə ˌd ɔ ɹ,5316,38
panama,ˈp æ n ə ˌm ɑ,5317,38
dominican,d ə ˈm ɪ n ə k ə n,5318,38
venezuelan,ˌv ɛ n ɪ z ˈw e ɪ ɫ ə n,5319,38
bolivia,"b ə ˈɫ ɪ v i ə ,",5320,38
uruguay,"ˈj ɝ ə ˌɡ w a ɪ ,",5321,38
salvador,ˈs æ ɫ v ə ˌd ɔ ɹ,5322,38
guatemala,ˌɡ w ɑ t ə ˈm ɑ ɫ ə,5323,38
chilean,ˈt ʃ ɪ ɫ i ə n,5324,38
americas,"ə ˈm ɛ ɹ ə k ə z ,",5325,38
honduras,h ɑ n ˈd ʊ ɹ ə s,5326,38
paraguay,ˈp ɛ ɹ ə ˌɡ w e ɪ,5327,38
peruvian,p ɝ ˈu v i ə n,5328,38
nicaragua,ˌn ɪ k ɝ ˈɑ ɡ w ə,5329,38
afghanistan,æ f ˈɡ æ n ə ˌs t æ n,5330,484
taliban,ˈt æ ɫ ɪ ˌb æ n,5331,484
afghan,ˈæ f ˌɡ æ n,5332,484
kabul,ˈk ɑ b ʊ ɫ,5333,484
kandahar,ˈk æ n d ə h ɑ ɹ,5334,484
space,ˈs p e ɪ s,5335,504
moon,ˈm u n,5336,504
nasa,ˈn æ s ə,5337,504
shuttle,ˈʃ ə t ə ɫ,5338,504
mars,ˈm ɑ ɹ z,5339,504
orbit,ˈɔ ɹ b ə t,5340,504
astronauts,ˈæ s t ɹ ə ˌn ɔ t s,5341,504
satellites,ˈs æ t ə ˌɫ a ɪ t s,5342,504
spacecraft,ˈs p e ɪ s ˌk ɹ æ f t,5343,504
mir,ˈm ɪ ɹ,5344,504
lunar,ˈɫ u n ɝ,5345,504
thousands,"ˈθ a ʊ z ə n d z ,",5346,832
hundreds,"ˈh ə n d ɝ d z ,",5347,832
millions,ˈm ɪ ɫ j ə n z,5348,832
dozens,ˈd ə z ə n z,5349,832
tens,ˈt ɛ n z,5350,832
billions,ˈb ɪ ɫ j ə n z,5351,832
accused,ə k ˈj u z d,5352,501
blamed,ˈb ɫ e ɪ m d,5353,501
accusations,"ˌæ k j ə ˈz e ɪ ʃ ə n z ,",5354,501
accusing,ə k ˈj u z ɪ ŋ,5355,501
denies,d ɪ ˈn a ɪ z,5356,501
accuses,ə k ˈj u z ɪ z,5357,501
accuse,ə k ˈj u z,5358,501
performance,p ɝ ˈf ɔ ɹ m ə n s,5359,428
success,s ə k ˈs ɛ s,5360,428
successful,s ə k ˈs ɛ s f ə ɫ,5361,428
rare,ˈɹ ɛ ɹ,5362,428
surprise,"s ə ˈp ɹ a ɪ z ,",5363,428
achieved,ə ˈt ʃ i v d,5364,428
thanks,ˈθ æ ŋ k s,5365,428
dramatic,d ɹ ə ˈm æ t ɪ k,5366,428
enjoyed,"ˌɛ n ˈd ʒ ɔ ɪ d ,",5367,428
excellent,ˈɛ k s ə ɫ ə n t,5368,428
impressive,ˌɪ m ˈp ɹ ɛ s ɪ v,5369,428
extraordinary,"ˌɛ k s t ɹ ə ˈɔ ɹ d ə ˌn ɛ ɹ i ,",5370,428
remarkable,"ɹ i ˈm ɑ ɹ k ə b ə ɫ ,",5371,428
comeback,ˈk ə m ˌb æ k,5372,428
breakthrough,ˈb ɹ e ɪ k ˌθ ɹ u,5373,428
surprising,"s ə ˈp ɹ a ɪ z ɪ ŋ ,",5374,428
triumph,ˈt ɹ a ɪ ə m f,5375,428
unexpected,ˌə n ɪ k ˈs p ɛ k t ɪ d,5376,428
spectacular,s p ɛ k ˈt æ k j ə ɫ ɝ,5377,428
brilliant,ˈb ɹ ɪ ɫ j ə n t,5378,428
matched,ˈm æ t ʃ t,5379,428
stunning,ˈs t ə n ɪ ŋ,5380,428
enjoying,"ˌɛ n ˈd ʒ ɔ ɪ ɪ ŋ ,",5381,428
miracle,ˈm ɪ ɹ ə k ə ɫ,5382,428
exceptional,ɪ k ˈs ɛ p ʃ ə n ə ɫ,5383,428
memorable,ˈm ɛ m ɝ ə b ə ɫ,5384,428
turnaround,ˈt ɝ n ɝ ˌa ʊ n d,5385,428
leap,ˈɫ i p,5386,428
successes,"s ə k ˈs ɛ s ə z ,",5387,428
feat,ˈf i t,5388,428
allowed,ə ˈɫ a ʊ d,5389,854
allow,ə ˈɫ a ʊ,5390,854
access,ˈæ k ˌs ɛ s,5391,854
allowing,ə ˈɫ a ʊ ɪ ŋ,5392,854
enter,"ˈɛ n ɝ ,",5393,854
allows,ə ˈɫ a ʊ z,5394,854
granted,"ˈɡ ɹ æ n ə d ,",5395,854
registered,ˈɹ ɛ d ʒ ɪ s t ɝ d,5396,854
entry,ˈɛ n t ɹ i,5397,854
obtained,ə b ˈt e ɪ n d,5398,854
application,ˌæ p ɫ ə ˈk e ɪ ʃ ə n,5399,854
applications,ˌæ p ɫ ə ˈk e ɪ ʃ ə n z,5400,854
license,ˈɫ a ɪ s ə n s,5401,854
permission,p ɝ ˈm ɪ ʃ ə n,5402,854
eligible,"ˈɛ ɫ ə d ʒ ə b ə ɫ ,",5403,854
obtain,ə b ˈt e ɪ n,5404,854
permit,"ˈp ɝ ˌm ɪ t ,",5405,854
exclusive,ɪ k ˈs k ɫ u s ɪ v,5406,854
restricted,"ɹ i ˈs t ɹ ɪ k t ə d ,",5407,854
citizenship,ˈs ɪ t ɪ z ə n ˌʃ ɪ p,5408,854
legally,ˈɫ i ɡ ə ɫ i,5409,854
barred,ˈb ɑ ɹ d,5410,854
permitted,p ɝ ˈm ɪ t ɪ d,5411,854
registration,ˌɹ ɛ d ʒ ɪ ˈs t ɹ e ɪ ʃ ə n,5412,854
automatically,"ˌɔ t ə ˈm æ t ɪ k ɫ i ,",5413,854
licensed,ˈɫ a ɪ s ə n s t,5414,854
permits,"ˈp ɝ ˌm ɪ t s ,",5415,854
valid,ˈv æ ɫ ɪ d,5416,854
freely,ˈf ɹ i ɫ i,5417,854
licenses,ˈɫ a ɪ s ə n s ɪ z,5418,854
holders,ˈh o ʊ ɫ d ɝ z,5419,854
consent,k ə n ˈs ɛ n t,5420,854
certificate,s ɝ ˈt ɪ f ɪ k ə t,5421,854
granting,"ˈɡ ɹ æ n ɪ ŋ ,",5422,854
obtaining,ə b ˈt e ɪ n ɪ ŋ,5423,854
applicants,ˈæ p ɫ ɪ k ə n t s,5424,854
nationality,"ˌn æ ʃ ə ˈn æ ɫ ə t i ,",5425,854
exempt,ɪ ɡ ˈz ɛ m p t,5426,854
id,"ˈa ɪ ˈd i ,",5427,854
light,ˈɫ a ɪ t,5428,806
sky,ˈs k a ɪ,5429,806
smoke,ˈs m o ʊ k,5430,806
burning,ˈb ɝ n ɪ ŋ,5431,806
lights,ˈɫ a ɪ t s,5432,806
lighting,ˈɫ a ɪ t ɪ ŋ,5433,806
lit,ˈɫ ɪ t,5434,806
overhead,ˈo ʊ v ɝ ˈh ɛ d,5435,806
torch,ˈt ɔ ɹ t ʃ,5436,806
fireworks,ˈf a ɪ ɹ ˌw ɝ k s,5437,806
flame,ˈf ɫ e ɪ m,5438,806
arrested,ɝ ˈɛ s t ɪ d,5439,864
arrest,ɝ ˈɛ s t,5440,864
detained,d ɪ ˈt e ɪ n d,5441,864
jailed,ˈd ʒ e ɪ ɫ d,5442,864
imprisoned,ˌɪ m ˈp ɹ ɪ z ə n d,5443,864
person,ˈp ɝ s ə n,5444,685
someone,ˈs ə m ˌw ə n,5445,685
everyone,ˈɛ v ɹ i ˌw ə n,5446,685
anyone,"ˈɛ n i ˌw ə n ,",5447,685
else,ˈɛ ɫ s,5448,685
knows,ˈn o ʊ z,5449,685
everybody,ˈɛ v ɹ i ˌb ɑ d i,5450,685
anybody,ˈɛ n i b ə d i,5451,685
somebody,"ˈs ə m ˌb ɑ d i ,",5452,685
anywhere,"ˈɛ n i ˌw ɛ ɹ ,",5453,685
somewhere,ˈs ə m ˌw ɛ ɹ,5454,685
anymore,ˌɛ n i ˈm ɔ ɹ,5455,685
whenever,"h w ɛ ˈn ɛ v ɝ ,",5456,685
wherever,"h w ɛ ˈɹ ɛ v ɝ ,",5457,685
whoever,h u ˈɛ v ɝ,5458,685
majority,m ə ˈd ʒ ɔ ɹ ə t i,5459,532
muslim,"ˈm ə z ɫ ə m ,",5460,532
ethnic,ˈɛ θ n ɪ k,5461,532
minority,"m a ɪ ˈn ɔ ɹ ə t i ,",5462,532
muslims,"ˈm ə z ɫ ə m z ,",5463,532
jews,ˈd ʒ u z,5464,532
orthodox,ˈɔ ɹ θ ə ˌd ɑ k s,5465,532
christians,"ˈk ɹ ɪ s t ʃ ə n z ,",5466,532
arabs,"ˈæ ɹ ə b z ,",5467,532
catholics,ˈk æ θ ɫ ɪ k s,5468,532
minorities,"m a ɪ ˈn ɔ ɹ ə t i z ,",5469,532
evidence,ˈɛ v ə d ə n s,5470,928
signs,ˈs a ɪ n z,5471,928
indicated,"ˈɪ n d ə ˌk e ɪ t ə d ,",5472,928
suggest,s ə ˈd ʒ ɛ s t,5473,928
indicate,ˈɪ n d ə ˌk e ɪ t,5474,928
suggesting,s ə ˈd ʒ ɛ s t ɪ ŋ,5475,928
indication,ˌɪ n d ə ˈk e ɪ ʃ ə n,5476,928
indicates,ˈɪ n d ɪ ˌk e ɪ t s,5477,928
indicating,ˈɪ n d ə ˌk e ɪ t ɪ ŋ,5478,928
indications,ˌɪ n d ə ˈk e ɪ ʃ ə n z,5479,928
construction,k ə n ˈs t ɹ ə k ʃ ə n,5480,934
infrastructure,ˌɪ n f ɹ ə ˈs t ɹ ə k t ʃ ɝ,5481,934
extensive,ɪ k ˈs t ɛ n s ɪ v,5482,934
reconstruction,ˌɹ i k ə n ˈs t ɹ ə k ʃ ə n,5483,934
maintenance,"ˈm e ɪ n t ə n ə n s ,",5484,934
repair,ɹ ɪ ˈp ɛ ɹ,5485,934
improvements,ˌɪ m ˈp ɹ u v m ə n t s,5486,934
rebuild,ɹ i ˈb ɪ ɫ d,5487,934
rebuilding,ɹ i ˈb ɪ ɫ d ɪ ŋ,5488,934
installation,ˌɪ n s t ə ˈɫ e ɪ ʃ ə n,5489,934
repairs,"ɹ i ˈp ɛ ɹ z ,",5490,934
undertaken,ˈə n d ɝ ˌt e ɪ k ə n,5491,934
renovation,ˌɹ ɛ n ə ˈv e ɪ ʃ ə n,5492,934
airport,ˈɛ ɹ ˌp ɔ ɹ t,5493,284
traffic,ˈt ɹ æ f ɪ k,5494,284
transport,"ˈt ɹ æ n s p ɔ ɹ t ,",5495,284
passengers,ˈp æ s ə n d ʒ ɝ z,5496,284
transportation,ˌt ɹ æ n s p ɝ ˈt e ɪ ʃ ə n,5497,284
flights,ˈf ɫ a ɪ t s,5498,284
passenger,ˈp æ s ə n d ʒ ɝ,5499,284
carrier,"ˈk æ ɹ i ɝ ,",5500,284
delta,ˈd ɛ ɫ t ə,5501,284
cargo,ˈk ɑ ɹ ˌɡ o ʊ,5502,284
routes,"ˈɹ a ʊ t s ,",5503,284
transit,ˈt ɹ æ n z ɪ t,5504,284
terminal,ˈt ɝ m ə n ə ɫ,5505,284
carriers,"ˈk æ ɹ i ɝ z ,",5506,284
airports,ˈɛ ɹ ˌp ɔ ɹ t s,5507,284
hub,ˈh ə b,5508,284
haul,ˈh ɔ ɫ,5509,284
trans,ˈt ɹ æ n z,5510,284
room,ˈɹ u m,5511,219
wall,ˈw ɔ ɫ,5512,219
inside,"ˈɪ n ˌs a ɪ d ,",5513,219
hall,ˈh ɔ ɫ,5514,219
square,ˈs k w ɛ ɹ,5515,219
floor,ˈf ɫ ɔ ɹ,5516,219
door,ˈd ɔ ɹ,5517,219
block,ˈb ɫ ɑ k,5518,219
covered,ˈk ə v ɝ d,5519,219
bar,ˈb ɑ ɹ,5520,219
stone,ˈs t o ʊ n,5521,219
corner,ˈk ɔ ɹ n ɝ,5522,219
garden,ˈɡ ɑ ɹ d ə n,5523,219
tree,ˈt ɹ i,5524,219
filled,ˈf ɪ ɫ d,5525,219
wood,ˈw ʊ d,5526,219
trees,ˈt ɹ i z,5527,219
glass,ˈɡ ɫ æ s,5528,219
tower,ˈt a ʊ ɝ,5529,219
castle,ˈk æ s ə ɫ,5530,219
pool,ˈp u ɫ,5531,219
rooms,ˈɹ u m z,5532,219
gates,ˈɡ e ɪ t s,5533,219
walls,ˈw ɔ ɫ z,5534,219
window,ˈw ɪ n d o ʊ,5535,219
concrete,"ˈk ɑ n k ɹ i t ,",5536,219
bed,ˈb ɛ d,5537,219
doors,ˈd ɔ ɹ z,5538,219
empty,"ˈɛ m p t i ,",5539,219
surrounded,s ɝ ˈa ʊ n d ɪ d,5540,219
compound,"ˈk ɑ m p a ʊ n d ,",5541,219
roof,"ˈɹ u f ,",5542,219
blocks,ˈb ɫ ɑ k s,5543,219
entrance,ˈɛ n t ɹ ə n s,5544,219
gate,ˈɡ e ɪ t,5545,219
parking,ˈp ɑ ɹ k ɪ ŋ,5546,219
yard,ˈj ɑ ɹ d,5547,219
wooden,ˈw ʊ d ə n,5548,219
kitchen,ˈk ɪ t ʃ ə n,5549,219
mill,ˈm ɪ ɫ,5550,219
adjacent,ə ˈd ʒ e ɪ s ə n t,5551,219
gardens,ˈɡ ɑ ɹ d ə n z,5552,219
lined,ˈɫ a ɪ n d,5553,219
statue,ˈs t æ ˌt ʃ u,5554,219
beneath,b ɪ ˈn i θ,5555,219
towers,ˈt a ʊ ɝ z,5556,219
fence,ˈf ɛ n s,5557,219
brick,ˈb ɹ ɪ k,5558,219
lobby,ˈɫ ɑ b i,5559,219
ceiling,ˈs i ɫ ɪ ŋ,5560,219
oak,ˈo ʊ k,5561,219
deck,ˈd ɛ k,5562,219
plaza,"ˈp ɫ æ z ə ,",5563,219
sleeping,ˈs ɫ i p ɪ ŋ,5564,219
mansion,ˈm æ n ʃ ə n,5565,219
cafe,"k æ ˈf e ɪ ,",5566,219
bedroom,ˈb ɛ ˌd ɹ u m,5567,219
inn,ˈɪ n,5568,219
dining,ˈd a ɪ n ɪ ŋ,5569,219
tables,ˈt e ɪ b ə ɫ z,5570,219
housed,ˈh a ʊ z d,5571,219
oval,ˈo ʊ v ə ɫ,5572,219
pine,ˈp a ɪ n,5573,219
spaces,"ˈs p e ɪ s ə z ,",5574,219
decorated,ˈd ɛ k ɝ ˌe ɪ t ɪ d,5575,219
floors,ˈf ɫ ɔ ɹ z,5576,219
lodge,ˈɫ ɑ d ʒ,5577,219
garage,ɡ ɝ ˈɑ ʒ,5578,219
basement,ˈb e ɪ s m ə n t,5579,219
courthouse,ˈk ɔ ɹ t ˌh a ʊ s,5580,219
cabin,ˈk æ b ə n,5581,219
bath,ˈb æ θ,5582,219
dome,ˈd o ʊ m,5583,219
arch,ˈɑ ɹ t ʃ,5584,219
locker,ˈɫ ɑ k ɝ,5585,219
suite,ˈs w i t,5586,219
sanctuary,ˈs æ ŋ k t ʃ u ˌɛ ɹ i,5587,219
carved,ˈk ɑ ɹ v d,5588,219
beds,ˈb ɛ d z,5589,219
guarded,"ˈɡ ɑ ɹ d ə d ,",5590,219
gym,ˈd ʒ ɪ m,5591,219
sprawling,ˈs p ɹ ɔ ɫ ɪ ŋ,5592,219
log,ˈɫ ɔ ɡ,5593,219
halls,ˈh ɔ ɫ z,5594,219
pond,ˈp ɑ n d,5595,219
carpet,ˈk ɑ ɹ p ə t,5596,219
marble,ˈm ɑ ɹ b ə ɫ,5597,219
elegant,ˈɛ ɫ ə ɡ ə n t,5598,219
fortress,ˈf ɔ ɹ t ɹ ə s,5599,219
bathroom,ˈb æ ˌθ ɹ u m,5600,219
circular,ˈs ɝ k j ə ɫ ɝ,5601,219
nest,ˈn ɛ s t,5602,219
overlooking,ˈo ʊ v ɝ ˌɫ ʊ k ɪ ŋ,5603,219
data,"ˈd æ t ə ,",5604,670
positive,ˈp ɑ z ə t ɪ v,5605,670
negative,ˈn ɛ ɡ ə t ɪ v,5606,670
indicators,ˈɪ n d ə ˌk e ɪ t ɝ z,5607,670
